    wave             C         sig   sigcal     lorange     hirange
 5365.03       38.1842       6.968    0.067       0.000      12.751
  5365.9      37.55157       6.809    0.066       0.000      12.439
 5366.78       36.9372       6.656    0.066       0.000      12.139
 5367.65      36.34035       6.509    0.065       0.000      11.852
 5368.52      35.76029       6.368    0.065       0.000      11.575
  5369.4      35.19633       6.231    0.065       0.000      11.310
 5370.27      34.64783       6.100    0.064       0.000      11.054
 5371.14      34.11418       5.973    0.064       0.000      10.808
 5372.02       33.5948       5.851    0.064       0.000      10.570
 5372.89      33.08914       5.733    0.063       0.000      10.342
 5373.76      32.59667       5.619    0.063       0.000      10.121
 5374.64       32.1169       5.509    0.062       0.000       9.909
 5375.51      31.64936       5.403    0.062       0.000       9.704
 5376.38      31.19359       5.300    0.062       0.000       9.505
 5377.26      30.74917       5.201    0.061       0.000       9.314
 5378.13      30.31569       5.104    0.061       0.000       9.128
  5379.0      29.89277       5.011    0.061       0.000       8.949
 5379.87      29.48003       4.921    0.061       0.000       8.776
 5380.75      29.07712       4.833    0.060       0.000       8.608
 5381.62       28.6837       4.748    0.060       0.000       8.446
 5382.49      28.29946       4.666    0.060       0.000       8.289
 5383.37      27.92408       4.586    0.059       0.000       8.136
 5384.24      27.55727       4.508    0.059       0.000       7.988
 5385.11      27.19875       4.433    0.059       0.000       7.845
 5385.98      26.84824       4.360    0.059       0.000       7.706
 5386.85       26.5055       4.289    0.058       0.000       7.571
 5387.73      26.17028       4.220    0.058       0.000       7.439
  5388.6      25.84233       4.152    0.058       0.000       7.312
 5389.47      25.52143       4.087    0.058       0.000       7.188
 5390.34      25.20736       4.023    0.058       0.000       7.068
 5391.22      24.89992       3.961    0.057       0.000       6.951
 5392.09      24.59891       3.901    0.057       0.000       6.837
 5392.96      24.30412       3.842    0.057       0.000       6.727
 5393.83      24.01539       3.785    0.057       0.000       6.619
  5394.7      23.73252       3.729    0.056       0.000       6.514
 5395.57      23.45535       3.674    0.056       0.000       6.412
 5396.45      23.18371       3.621    0.056       0.000       6.313
 5397.32      22.91745       3.569    0.056       0.000       6.216
 5398.19      22.65641       3.519    0.056       0.000       6.121
 5399.06      22.40045       3.470    0.055       0.000       6.029
 5399.93      22.14942       3.421    0.055       0.000       5.940
  5400.8      21.90319       3.374    0.055       0.000       5.852
 5401.67      21.66163       3.328    0.055       0.000       5.767
 5402.55      21.42461       3.283    0.055       0.000       5.684
 5403.42      21.19201       3.239    0.055       0.000       5.602
 5404.29      20.96371       3.197    0.054       0.000       5.523
 5405.16       20.7396       3.155    0.054       0.000       5.445
 5406.03      20.51957       3.114    0.054       0.000       5.370
  5406.9      20.30351       3.074    0.054       0.000       5.296
 5407.77      20.09132       3.035    0.054       0.000       5.224
 5408.64       19.8829       2.996    0.054       0.000       5.153
 5409.51      19.67816       2.959    0.053       0.000       5.084
 5410.38        19.477       2.922    0.053       0.000       5.016
 5411.25      19.27933       2.886    0.053       0.000       4.950
 5412.12      19.08507       2.851    0.053       0.000       4.886
 5412.99      18.89414       2.816    0.053       0.000       4.823
 5413.87      18.70644       2.783    0.053       0.000       4.761
 5414.74      18.52191       2.749    0.053       0.000       4.700
 5415.61      18.34047       2.717    0.052       0.000       4.641
 5416.48      18.16205       2.685    0.052       0.000       4.583
 5417.35      17.98656       2.654    0.052       0.000       4.527
 5418.22      17.81395       2.624    0.052       0.000       4.471
 5419.09      17.64415       2.594    0.052       0.000       4.417
 5419.96      17.47709       2.564    0.052       0.000       4.363
 5420.83      17.31272       2.535    0.052       0.000       4.311
  5421.7      17.15096       2.507    0.052       0.000       4.260
 5422.57      16.99176       2.479    0.051       0.000       4.209
 5423.44      16.83506       2.452    0.051       0.000       4.160
 5424.31       16.6808       2.426    0.051       0.000       4.112
 5425.18      16.52894       2.399    0.051       0.000       4.065
 5426.05      16.37942       2.374    0.051       0.000       4.018
 5426.91      16.23219       2.348    0.051       0.000       3.973
 5427.78      16.08719       2.323    0.051       0.000       3.928
 5428.65      15.94439       2.299    0.051       0.000       3.884
 5429.52      15.80373       2.275    0.050       0.000       3.841
 5430.39      15.66516       2.252    0.050       0.000       3.799
 5431.26      15.52866       2.228    0.050       0.000       3.757
 5432.13      15.39416       2.206    0.050       0.000       3.717
  5433.0      15.26163       2.183    0.050       0.000       3.677
 5433.87      15.13102       2.161    0.050       0.000       3.637
 5434.74      15.00231       2.140    0.050       0.000       3.599
 5435.61      14.87544       2.119    0.050       0.000       3.561
 5436.48      14.75039       2.098    0.050       0.000       3.524
 5437.34      14.62712       2.077    0.050       0.001       3.487
 5438.21      14.50558       2.057    0.049       0.005       3.451
 5439.08      14.38575       2.037    0.049       0.008       3.416
 5439.95      14.26759       2.018    0.049       0.011       3.381
 5440.82      14.15106       1.998    0.049       0.014       3.347
 5441.69      14.03615       1.980    0.049       0.017       3.314
 5442.56      13.92281       1.961    0.049       0.020       3.281
 5443.43      13.81101       1.943    0.049       0.023       3.248
 5444.29      13.70073       1.925    0.049       0.025       3.216
 5445.16      13.59194       1.907    0.049       0.028       3.185
 5446.03       13.4846       1.890    0.049       0.031       3.154
  5446.9       13.3787       1.872    0.048       0.033       3.124
 5447.77      13.27419       1.855    0.048       0.035       3.094
 5448.63      13.17107       1.839    0.048       0.038       3.064
  5449.5       13.0693       1.822    0.048       0.040       3.036
 5450.37      12.96885       1.806    0.048       0.042       3.007
 5451.24      12.86971       1.790    0.048       0.044       2.979
 5452.11      12.77184       1.774    0.048       0.046       2.951
 5452.97      12.67524       1.759    0.048       0.048       2.924
 5453.84      12.57986       1.744    0.048       0.050       2.897
 5454.71       12.4857       1.729    0.048       0.052       2.871
 5455.58      12.39272       1.714    0.048       0.054       2.845
 5456.45      12.30091       1.700    0.048       0.055       2.820
 5457.31      12.21025       1.685    0.047       0.057       2.795
 5458.18      12.12072       1.671    0.047       0.059       2.770
 5459.05       12.0323       1.657    0.047       0.060       2.745
 5459.92      11.94496       1.643    0.047       0.062       2.721
 5460.78       11.8587       1.629    0.047       0.063       2.698
 5461.65      11.77348       1.616    0.047       0.065       2.674
 5462.52       11.6893       1.603    0.047       0.066       2.651
 5463.38      11.60614       1.590    0.047       0.067       2.629
 5464.25      11.52397       1.577    0.047       0.068       2.606
 5465.12      11.44279       1.564    0.047       0.070       2.584
 5465.99      11.36257       1.552    0.047       0.071       2.562
 5466.85       11.2833       1.540    0.047       0.072       2.541
 5467.72      11.20497       1.527    0.046       0.073       2.520
 5468.59      11.12755       1.515    0.046       0.074       2.499
 5469.45      11.05104       1.504    0.046       0.075       2.478
 5470.32      10.97542       1.492    0.046       0.076       2.458
 5471.19      10.90067       1.480    0.046       0.077       2.438
 5472.05      10.82678       1.469    0.046       0.078       2.419
 5472.92      10.75374       1.458    0.046       0.079       2.399
 5473.79      10.68153       1.447    0.046       0.080       2.380
 5474.65      10.61014       1.436    0.046       0.081       2.361
 5475.52      10.53955       1.425    0.046       0.082       2.342
 5476.38      10.46976       1.414    0.046       0.083       2.324
 5477.25      10.40075       1.404    0.046       0.083       2.306
 5478.12      10.33251       1.393    0.046       0.084       2.288
 5478.98      10.26503       1.383    0.046       0.085       2.270
 5479.85       10.1983       1.373    0.045       0.085       2.253
 5480.72      10.13229       1.363    0.045       0.086       2.235
 5481.58      10.06701       1.353    0.045       0.087       2.218
 5482.45      10.00245       1.343    0.045       0.087       2.202
 5483.31       9.93858       1.333    0.045       0.088       2.185
 5484.18        9.8754       1.324    0.045       0.089       2.169
 5485.05       9.81291       1.314    0.045       0.089       2.153
 5485.91       9.75108       1.305    0.045       0.090       2.137
 5486.78       9.68992       1.296    0.045       0.090       2.121
 5487.64        9.6294       1.287    0.045       0.091       2.105
 5488.51       9.56953       1.278    0.045       0.091       2.090
 5489.37       9.51028       1.269    0.045       0.092       2.075
 5490.24       9.45166       1.260    0.045       0.092       2.060
  5491.1       9.39365       1.251    0.045       0.092       2.045
 5491.97       9.33625       1.243    0.045       0.093       2.030
 5492.84       9.27944       1.234    0.044       0.093       2.016
  5493.7       9.22322       1.226    0.044       0.094       2.002
 5494.57       9.16758       1.218    0.044       0.094       1.987
 5495.43        9.1125       1.209    0.044       0.094       1.973
  5496.3       9.05799       1.202    0.044       0.095       1.960
 5497.16       9.00403       1.194    0.044       0.095       1.946
 5498.03       8.95062       1.186    0.044       0.095       1.933
 5498.89       8.89775       1.178    0.044       0.095       1.919
 5499.76       8.84541       1.170    0.044       0.096       1.906
 5500.62       8.79359       1.162    0.044       0.096       1.893
 5501.49       8.74229       1.155    0.044       0.096       1.880
 5502.35        8.6915       1.147    0.044       0.096       1.868
 5503.21       8.64121       1.140    0.044       0.097       1.855
 5504.08       8.59142       1.132    0.044       0.097       1.843
 5504.94       8.54212       1.125    0.044       0.097       1.830
 5505.81       8.49329       1.118    0.044       0.097       1.818
 5506.67       8.44495       1.111    0.043       0.097       1.806
 5507.54       8.39707       1.104    0.043       0.097       1.795
  5508.4       8.34966       1.097    0.043       0.098       1.783
 5509.27        8.3027       1.090    0.043       0.098       1.771
 5510.13        8.2562       1.084    0.043       0.098       1.760
 5510.99       8.21014       1.077    0.043       0.098       1.748
 5511.86       8.16452       1.070    0.043       0.098       1.737
 5512.72       8.11933       1.063    0.043       0.098       1.726
 5513.59       8.07457       1.057    0.043       0.098       1.715
 5514.45       8.03023       1.050    0.043       0.098       1.704
 5515.31       7.98631       1.044    0.043       0.098       1.694
 5516.18        7.9428       1.038    0.043       0.098       1.683
 5517.04        7.8997       1.032    0.043       0.098       1.673
 5517.91       7.85699       1.026    0.043       0.099       1.662
 5518.77       7.81469       1.019    0.043       0.099       1.652
 5519.63       7.77277       1.013    0.043       0.099       1.642
  5520.5       7.73124       1.007    0.043       0.099       1.632
 5521.36       7.69009       1.002    0.043       0.099       1.622
 5522.22       7.64932       0.996    0.042       0.099       1.612
 5523.09       7.60892       0.990    0.042       0.099       1.602
 5523.95       7.56888       0.984    0.042       0.099       1.592
 5524.81       7.52921       0.978    0.042       0.099       1.583
 5525.68       7.48989       0.972    0.042       0.099       1.573
 5526.54       7.45093       0.967    0.042       0.099       1.564
  5527.4       7.41232       0.961    0.042       0.099       1.555
 5528.27       7.37405       0.956    0.042       0.099       1.546
 5529.13       7.33612       0.950    0.042       0.098       1.537
 5529.99       7.29853       0.945    0.042       0.098       1.528
 5530.86       7.26127       0.940    0.042       0.098       1.519
 5531.72       7.22434       0.935    0.042       0.098       1.510
 5532.58       7.18774       0.929    0.042       0.098       1.501
 5533.45       7.15145       0.924    0.042       0.098       1.493
 5534.31       7.11548       0.919    0.042       0.098       1.484
 5535.17       7.07983       0.914    0.042       0.098       1.476
 5536.03       7.04448       0.909    0.042       0.098       1.467
  5536.9       7.00944       0.904    0.042       0.098       1.459
 5537.76       6.97471       0.899    0.042       0.098       1.451
 5538.62       6.94027       0.894    0.041       0.098       1.443
 5539.48       6.90612       0.889    0.041       0.098       1.435
 5540.35       6.87227       0.885    0.041       0.098       1.427
 5541.21        6.8387       0.880    0.041       0.097       1.419
 5542.07       6.80543       0.875    0.041       0.097       1.411
 5542.93       6.77243       0.871    0.041       0.097       1.403
  5543.8       6.73971       0.866    0.041       0.097       1.396
 5544.66       6.70726       0.861    0.041       0.097       1.388
 5545.52       6.67509       0.857    0.041       0.097       1.381
 5546.38       6.64319       0.852    0.041       0.097       1.373
 5547.24       6.61155       0.848    0.041       0.097       1.366
 5548.11       6.58018       0.843    0.041       0.096       1.358
 5548.97       6.54906       0.839    0.041       0.096       1.351
 5549.83       6.51821       0.835    0.041       0.096       1.344
 5550.69       6.48761       0.830    0.041       0.096       1.337
 5551.55       6.45725       0.826    0.041       0.096       1.330
 5552.42       6.42715       0.822    0.041       0.096       1.323
 5553.28        6.3973       0.818    0.041       0.096       1.316
 5554.14       6.36768       0.814    0.041       0.095       1.309
  5555.0       6.33831       0.810    0.041       0.095       1.302
 5555.86       6.30918       0.806    0.041       0.095       1.296
 5556.72       6.28028       0.801    0.040       0.095       1.289
 5557.58       6.25161       0.797    0.040       0.095       1.282
 5558.45       6.22318       0.793    0.040       0.095       1.276
 5559.31       6.19497       0.790    0.040       0.095       1.269
 5560.17       6.16699       0.786    0.040       0.094       1.263
 5561.03       6.13923       0.782    0.040       0.094       1.257
 5561.89       6.11169       0.778    0.040       0.094       1.250
 5562.75       6.08437       0.774    0.040       0.094       1.244
 5563.61       6.05726       0.770    0.040       0.094       1.238
 5564.47       6.03037       0.767    0.040       0.094       1.232
 5565.34       6.00369       0.763    0.040       0.093       1.226
  5566.2       5.97722       0.759    0.040       0.093       1.220
 5567.06       5.95096       0.756    0.040       0.093       1.214
 5567.92        5.9249       0.752    0.040       0.093       1.208
 5568.78       5.89905       0.749    0.040       0.093       1.202
 5569.64       5.87339       0.745    0.040       0.092       1.196
  5570.5       5.84794       0.741    0.040       0.092       1.190
 5571.36       5.82268       0.738    0.040       0.092       1.184
 5572.22       5.79761       0.734    0.040       0.092       1.179
 5573.08       5.77274       0.731    0.040       0.092       1.173
 5573.94       5.74806       0.728    0.040       0.092       1.168
  5574.8       5.72357       0.724    0.040       0.091       1.162
 5575.66       5.69926       0.721    0.039       0.091       1.157
 5576.52       5.67514       0.718    0.039       0.091       1.151
 5577.38        5.6512       0.714    0.039       0.091       1.146
 5578.25       5.62744       0.711    0.039       0.091       1.140
 5579.11       5.60387       0.708    0.039       0.090       1.135
 5579.97       5.58047       0.705    0.039       0.090       1.130
 5580.83       5.55724       0.701    0.039       0.090       1.125
 5581.69       5.53419       0.698    0.039       0.090       1.119
 5582.55       5.51131       0.695    0.039       0.090       1.114
 5583.41       5.48861       0.692    0.039       0.089       1.109
 5584.27       5.46607       0.689    0.039       0.089       1.104
 5585.13        5.4437       0.686    0.039       0.089       1.099
 5585.99       5.42149       0.683    0.039       0.089       1.094
 5586.85       5.39945       0.680    0.039       0.089       1.089
 5587.71       5.37757       0.677    0.039       0.088       1.085
 5588.56       5.35586       0.674    0.039       0.088       1.080
 5589.42        5.3343       0.671    0.039       0.088       1.075
 5590.28        5.3129       0.668    0.039       0.088       1.070
 5591.14       5.29165       0.665    0.039       0.088       1.065
  5592.0       5.27057       0.662    0.039       0.087       1.061
 5592.86       5.24963       0.659    0.039       0.087       1.056
 5593.72       5.22885       0.656    0.039       0.087       1.051
 5594.58       5.20821       0.654    0.039       0.087       1.047
 5595.44       5.18773       0.651    0.039       0.087       1.042
  5596.3       5.16739       0.648    0.038       0.086       1.038
 5597.16        5.1472       0.646    0.038       0.086       1.033
 5598.02       5.12716       0.643    0.038       0.086       1.029
 5598.88       5.10726       0.640    0.038       0.086       1.025
 5599.74        5.0875       0.637    0.038       0.086       1.020
  5600.6       5.06788       0.635    0.038       0.085       1.016
 5601.45        5.0484       0.632    0.038       0.085       1.012
 5602.31       5.02906       0.629    0.038       0.085       1.007
 5603.17       5.00986       0.627    0.038       0.085       1.003
 5604.03        4.9908       0.624    0.038       0.085       0.999
 5604.89       4.97186       0.622    0.038       0.084       0.995
 5605.75       4.95306       0.619    0.038       0.084       0.991
 5606.61        4.9344       0.617    0.038       0.084       0.987
 5607.47       4.91586       0.614    0.038       0.084       0.983
 5608.33       4.89746       0.612    0.038       0.084       0.979
 5609.18       4.87918       0.609    0.038       0.083       0.975
 5610.04       4.86103       0.607    0.038       0.083       0.971
  5610.9       4.84301       0.604    0.038       0.083       0.967
 5611.76       4.82511       0.602    0.038       0.083       0.963
 5612.62       4.80734       0.599    0.038       0.083       0.959
 5613.48       4.78969       0.597    0.038       0.082       0.955
 5614.33       4.77216       0.595    0.038       0.082       0.951
 5615.19       4.75475       0.592    0.038       0.082       0.947
 5616.05       4.73746       0.590    0.038       0.082       0.944
 5616.91       4.72029       0.588    0.037       0.082       0.940
 5617.77       4.70324       0.586    0.037       0.081       0.936
 5618.63       4.68631       0.583    0.037       0.081       0.933
 5619.48       4.66949       0.581    0.037       0.081       0.929
 5620.34       4.65279       0.579    0.037       0.081       0.925
  5621.2        4.6362       0.577    0.037       0.081       0.922
 5622.06       4.61972       0.574    0.037       0.080       0.918
 5622.91       4.60335       0.572    0.037       0.080       0.915
 5623.77        4.5871       0.570    0.037       0.080       0.911
 5624.63       4.57095       0.568    0.037       0.080       0.908
 5625.49       4.55492       0.566    0.037       0.079       0.904
 5626.35       4.53899       0.563    0.037       0.079       0.901
  5627.2       4.52317       0.561    0.037       0.079       0.897
 5628.06       4.50746       0.559    0.037       0.079       0.894
 5628.92       4.49185       0.557    0.037       0.079       0.891
 5629.78       4.47634       0.555    0.037       0.078       0.887
 5630.63       4.46094       0.553    0.037       0.078       0.884
 5631.49       4.44564       0.551    0.037       0.078       0.881
 5632.35       4.43045       0.549    0.037       0.078       0.877
 5633.21       4.41535       0.547    0.037       0.078       0.874
 5634.06       4.40036       0.545    0.037       0.077       0.871
 5634.92       4.38546       0.543    0.037       0.077       0.868
 5635.78       4.37067       0.541    0.037       0.077       0.865
 5636.63       4.35597       0.539    0.037       0.077       0.862
 5637.49       4.34137       0.537    0.037       0.077       0.858
 5638.35       4.32686       0.535    0.037       0.076       0.855
 5639.21       4.31245       0.534    0.037       0.076       0.852
 5640.06       4.29813       0.531    0.036       0.076       0.849
 5640.92       4.28391       0.529    0.036       0.076       0.846
 5641.78       4.26978       0.528    0.036       0.076       0.843
 5642.63       4.25575       0.526    0.036       0.075       0.840
 5643.49        4.2418       0.524    0.036       0.075       0.837
 5644.35       4.22795       0.522    0.036       0.075       0.834
  5645.2       4.21419       0.520    0.036       0.075       0.831
 5646.06       4.20051       0.518    0.036       0.075       0.828
 5646.92       4.18693       0.517    0.036       0.074       0.826
 5647.77       4.17343       0.515    0.036       0.074       0.823
 5648.63       4.16002       0.513    0.036       0.074       0.820
 5649.49        4.1467       0.511    0.036       0.074       0.817
 5650.34       4.13347       0.509    0.036       0.074       0.814
  5651.2       4.12032       0.508    0.036       0.073       0.811
 5652.06       4.10725       0.506    0.036       0.073       0.809
 5652.91       4.09427       0.504    0.036       0.073       0.806
 5653.77       4.08137       0.503    0.036       0.073       0.803
 5654.62       4.06855       0.501    0.036       0.073       0.800
 5655.48       4.05582       0.499    0.036       0.072       0.798
 5656.34       4.04317       0.498    0.036       0.072       0.795
 5657.19        4.0306       0.496    0.036       0.072       0.792
 5658.05       4.01811       0.494    0.036       0.072       0.790
  5658.9        4.0057       0.493    0.036       0.072       0.787
 5659.76       3.99336       0.491    0.036       0.072       0.785
 5660.62       3.98111       0.489    0.036       0.071       0.782
 5661.47       3.96894       0.488    0.036       0.071       0.780
 5662.33       3.95684       0.486    0.036       0.071       0.777
 5663.18       3.94482       0.485    0.035       0.071       0.774
 5664.04       3.93287       0.483    0.035       0.071       0.772
 5664.89         3.921       0.481    0.035       0.070       0.769
 5665.75       3.90921       0.480    0.035       0.070       0.767
 5666.61       3.89749       0.479    0.035       0.070       0.765
 5667.46       3.88584       0.477    0.035       0.070       0.762
 5668.32       3.87427       0.475    0.035       0.070       0.760
 5669.17       3.86277       0.474    0.035       0.069       0.757
 5670.03       3.85135       0.472    0.035       0.069       0.755
 5670.88       3.83999       0.471    0.035       0.069       0.753
 5671.74       3.82871       0.469    0.035       0.069       0.750
 5672.59        3.8175       0.468    0.035       0.069       0.748
 5673.45       3.80636       0.467    0.035       0.069       0.746
  5674.3       3.79528       0.465    0.035       0.068       0.743
 5675.16       3.78428       0.464    0.035       0.068       0.741
 5676.02       3.77335       0.462    0.035       0.068       0.739
 5676.87       3.76248       0.461    0.035       0.068       0.736
 5677.73       3.75168       0.459    0.035       0.068       0.734
 5678.58       3.74095       0.458    0.035       0.067       0.732
 5679.44       3.73029       0.457    0.035       0.067       0.730
 5680.29       3.71969       0.455    0.035       0.067       0.728
 5681.14       3.70916       0.454    0.035       0.067       0.725
  5682.0        3.6987       0.452    0.035       0.067       0.723
 5682.85        3.6883       0.451    0.035       0.067       0.721
 5683.71       3.67796       0.450    0.035       0.066       0.719
 5684.56       3.66769       0.448    0.035       0.066       0.717
 5685.42       3.65749       0.447    0.035       0.066       0.715
 5686.27       3.64734       0.446    0.035       0.066       0.713
 5687.13       3.63726       0.444    0.035       0.066       0.710
 5687.98       3.62724       0.443    0.035       0.065       0.708
 5688.84       3.61729       0.442    0.034       0.065       0.706
 5689.69       3.60739       0.441    0.034       0.065       0.704
 5690.55       3.59756       0.439    0.034       0.065       0.702
  5691.4       3.58779       0.438    0.034       0.065       0.700
 5692.25       3.57807       0.436    0.034       0.065       0.698
 5693.11       3.56842       0.435    0.034       0.064       0.696
 5693.96       3.55883       0.434    0.034       0.064       0.694
 5694.82        3.5493       0.433    0.034       0.064       0.692
 5695.67       3.53982       0.432    0.034       0.064       0.690
 5696.53        3.5304       0.430    0.034       0.064       0.688
 5697.38       3.52105       0.429    0.034       0.063       0.687
 5698.23       3.51175       0.428    0.034       0.063       0.685
 5699.09        3.5025       0.427    0.034       0.063       0.683
 5699.94       3.49332       0.426    0.034       0.063       0.681
  5700.8       3.48419       0.425    0.034       0.063       0.679
 5701.65       3.47512       0.423    0.034       0.063       0.677
  5702.5        3.4661       0.422    0.034       0.062       0.675
 5703.36       3.45714       0.421    0.034       0.062       0.673
 5704.21       3.44823       0.420    0.034       0.062       0.672
 5705.07       3.43938       0.419    0.034       0.062       0.670
 5705.92       3.43058       0.417    0.034       0.062       0.668
 5706.77       3.42184       0.416    0.034       0.062       0.666
 5707.63       3.41315       0.415    0.034       0.061       0.665
 5708.48       3.40452       0.414    0.034       0.061       0.663
 5709.33       3.39593       0.413    0.034       0.061       0.661
 5710.19        3.3874       0.412    0.034       0.061       0.659
 5711.04       3.37893       0.411    0.034       0.061       0.658
 5711.89        3.3705       0.410    0.034       0.061       0.656
 5712.75       3.36213       0.408    0.034       0.060       0.654
  5713.6       3.35381       0.407    0.034       0.060       0.652
 5714.45       3.34554       0.407    0.034       0.060       0.651
 5715.31       3.33732       0.405    0.033       0.060       0.649
 5716.16       3.32915       0.404    0.033       0.060       0.647
 5717.01       3.32103       0.403    0.033       0.060       0.646
 5717.87       3.31296       0.402    0.033       0.059       0.644
 5718.72       3.30494       0.401    0.033       0.059       0.643
 5719.57       3.29697       0.400    0.033       0.059       0.641
 5720.43       3.28905       0.399    0.033       0.059       0.639
 5721.28       3.28118       0.398    0.033       0.059       0.638
 5722.13       3.27336       0.397    0.033       0.059       0.636
 5722.98       3.26558       0.396    0.033       0.058       0.635
 5723.84       3.25786       0.395    0.033       0.058       0.633
 5724.69       3.25018       0.394    0.033       0.058       0.632
 5725.54       3.24255       0.393    0.033       0.058       0.630
  5726.4       3.23496       0.392    0.033       0.058       0.628
 5727.25       3.22743       0.391    0.033       0.058       0.627
  5728.1       3.21993       0.390    0.033       0.058       0.625
 5728.95       3.21249       0.389    0.033       0.057       0.624
 5729.81       3.20509       0.388    0.033       0.057       0.622
 5730.66       3.19774       0.387    0.033       0.057       0.621
 5731.51       3.19043       0.386    0.033       0.057       0.620
 5732.36       3.18317       0.386    0.033       0.057       0.618
 5733.22       3.17595       0.385    0.033       0.057       0.617
 5734.07       3.16878       0.384    0.033       0.056       0.615
 5734.92       3.16165       0.383    0.033       0.056       0.614
 5735.77       3.15457       0.382    0.033       0.056       0.612
 5736.63       3.14753       0.381    0.033       0.056       0.611
 5737.48       3.14054       0.380    0.033       0.056       0.610
 5738.33       3.13359       0.379    0.033       0.056       0.608
 5739.18       3.12668       0.378    0.033       0.055       0.607
 5740.03       3.11981       0.377    0.033       0.055       0.605
 5740.89       3.11299       0.376    0.033       0.055       0.604
 5741.74       3.10621       0.376    0.033       0.055       0.603
 5742.59       3.09948       0.375    0.033       0.055       0.601
 5743.44       3.09278       0.374    0.032       0.055       0.600
 5744.29       3.08613       0.373    0.032       0.055       0.599
 5745.15       3.07952       0.372    0.032       0.054       0.597
  5746.0       3.07295       0.371    0.032       0.054       0.596
 5746.85       3.06642       0.370    0.032       0.054       0.595
  5747.7       3.05994       0.370    0.032       0.054       0.593
 5748.55       3.05349       0.369    0.032       0.054       0.592
  5749.4       3.04708       0.368    0.032       0.054       0.591
 5750.26       3.04072       0.367    0.032       0.054       0.590
 5751.11       3.03439       0.366    0.032       0.053       0.588
 5751.96       3.02811       0.365    0.032       0.053       0.587
 5752.81       3.02186       0.365    0.032       0.053       0.586
 5753.66       3.01565       0.364    0.032       0.053       0.585
 5754.51       3.00948       0.363    0.032       0.053       0.584
 5755.37       3.00335       0.362    0.032       0.053       0.582
 5756.22       2.99725       0.361    0.032       0.052       0.581
 5757.07       2.99119       0.361    0.032       0.052       0.580
 5757.92       2.98517       0.360    0.032       0.052       0.579
 5758.77       2.97919       0.359    0.032       0.052       0.578
 5759.62       2.97325       0.359    0.032       0.052       0.576
 5760.47       2.96734       0.358    0.032       0.052       0.575
 5761.32       2.96146       0.357    0.032       0.052       0.574
 5762.18       2.95563       0.356    0.032       0.051       0.573
 5763.03       2.94983       0.355    0.032       0.051       0.572
 5763.88       2.94406       0.355    0.032       0.051       0.571
 5764.73       2.93833       0.354    0.032       0.051       0.570
 5765.58       2.93263       0.353    0.032       0.051       0.568
 5766.43       2.92697       0.353    0.032       0.051       0.567
 5767.28       2.92134       0.352    0.032       0.051       0.566
 5768.13       2.91575       0.351    0.032       0.050       0.565
 5768.98       2.91019       0.350    0.032       0.050       0.564
 5769.83       2.90467       0.350    0.032       0.050       0.563
 5770.68       2.89918       0.349    0.032       0.050       0.562
 5771.54       2.89372       0.348    0.032       0.050       0.561
 5772.39       2.88829       0.347    0.032       0.050       0.560
 5773.24        2.8829       0.347    0.032       0.050       0.559
 5774.09       2.87754       0.346    0.031       0.049       0.558
 5774.94       2.87221       0.345    0.031       0.049       0.557
 5775.79       2.86691       0.345    0.031       0.049       0.556
 5776.64       2.86165       0.344    0.031       0.049       0.555
 5777.49       2.85642       0.344    0.031       0.049       0.554
 5778.34       2.85121       0.343    0.031       0.049       0.553
 5779.19       2.84604       0.342    0.031       0.049       0.552
 5780.04        2.8409       0.342    0.031       0.049       0.551
 5780.89       2.83579       0.341    0.031       0.048       0.550
 5781.74       2.83072       0.340    0.031       0.048       0.549
 5782.59       2.82567       0.339    0.031       0.048       0.548
 5783.44       2.82065       0.339    0.031       0.048       0.547
 5784.29       2.81566       0.338    0.031       0.048       0.546
 5785.14        2.8107       0.338    0.031       0.048       0.545
 5785.99       2.80578       0.337    0.031       0.048       0.544
 5786.84       2.80088       0.336    0.031       0.047       0.543
 5787.69       2.79601       0.336    0.031       0.047       0.542
 5788.54       2.79116       0.335    0.031       0.047       0.541
 5789.39       2.78635       0.335    0.031       0.047       0.540
 5790.24       2.78157       0.334    0.031       0.047       0.539
 5791.09       2.77681       0.333    0.031       0.047       0.538
 5791.94       2.77208       0.333    0.031       0.047       0.537
 5792.79       2.76738       0.332    0.031       0.046       0.536
 5793.64       2.76271       0.331    0.031       0.046       0.535
 5794.49       2.75807       0.331    0.031       0.046       0.535
 5795.34       2.75345       0.330    0.031       0.046       0.534
 5796.19       2.74886       0.330    0.031       0.046       0.533
 5797.04        2.7443       0.329    0.031       0.046       0.532
 5797.89       2.73976       0.328    0.031       0.046       0.531
 5798.74       2.73525       0.328    0.031       0.046       0.530
 5799.59       2.73077       0.327    0.031       0.045       0.529
 5800.44       2.72632       0.327    0.031       0.045       0.528
 5801.29       2.72189       0.326    0.031       0.045       0.528
 5802.14       2.71748       0.326    0.031       0.045       0.527
 5802.99        2.7131       0.325    0.031       0.045       0.526
 5803.84       2.70875       0.325    0.031       0.045       0.525
 5804.69       2.70443       0.324    0.031       0.045       0.524
 5805.54       2.70013       0.324    0.031       0.045       0.523
 5806.38       2.69585       0.323    0.031       0.044       0.523
 5807.23        2.6916       0.322    0.030       0.044       0.522
 5808.08       2.68737       0.322    0.030       0.044       0.521
 5808.93       2.68317       0.321    0.030       0.044       0.520
