   wave         C       sig  sigcal lorange hirange
3864.35  95.57822    23.348   0.106  20.122  13.630
3864.95  95.46477    23.367   0.107  20.182  13.786
3865.54  95.35125    23.385   0.107  20.240  13.941
3866.13  95.23767    23.403   0.107  20.297  14.095
3866.73  95.12401    23.421   0.107  20.353  14.248
3867.32  95.01029    23.439   0.108  20.408  14.400
3867.92   94.8965    23.456   0.108  20.462  14.552
3868.51  94.78265    23.472   0.108  20.515  14.702
 3869.1  94.66875    23.489   0.108  20.566  14.851
 3869.7  94.55478    23.504   0.109  20.617  14.999
3870.29  94.44075    23.520   0.109  20.667  15.146
3870.89  94.32667    23.535   0.109  20.715  15.292
3871.48  94.21254    23.550   0.109  20.762  15.437
3872.07  94.09835    23.564   0.109  20.809  15.580
3872.67  93.98412    23.578   0.110  20.854  15.723
3873.26  93.86983    23.591   0.110  20.899  15.865
3873.86   93.7555    23.605   0.110  20.942  16.006
3874.45  93.64112    23.617   0.110  20.985  16.146
3875.05  93.52669    23.629   0.111  21.026  16.284
3875.64  93.41223    23.641   0.111  21.067  16.422
3876.24  93.29772    23.653   0.111  21.106  16.559
3876.83  93.18317    23.664   0.111  21.145  16.694
3877.43  93.06859    23.675   0.112  21.182  16.829
3878.02  92.95396    23.685   0.112  21.219  16.962
3878.62  92.83931    23.695   0.112  21.255  17.095
3879.21  92.72462    23.705   0.112  21.290  17.226
3879.81  92.60989    23.714   0.112  21.324  17.356
 3880.4  92.49514    23.723   0.112  21.357  17.485
 3881.0  92.38036    23.731   0.113  21.389  17.614
 3881.6  92.26555    23.739   0.113  21.421  17.741
3882.19  92.15071    23.746   0.113  21.451  17.867
3882.79  92.03585    23.754   0.113  21.481  17.992
3883.38  91.92097    23.760   0.114  21.510  18.116
3883.98  91.80607    23.767   0.114  21.538  18.239
3884.57  91.69114    23.773   0.114  21.565  18.361
3885.17   91.5762    23.779   0.114  21.591  18.482
3885.77  91.46124    23.784   0.114  21.617  18.601
3886.36  91.34626    23.789   0.115  21.642  18.720
3886.96  91.23127    23.793   0.115  21.666  18.838
3887.56  91.11626    23.797   0.115  21.689  18.954
3888.15  91.00125    23.801   0.115  21.711  19.070
3888.75  90.88622    23.804   0.115  21.733  19.184
3889.34  90.77118    23.807   0.115  21.754  19.298
3889.94  90.65614    23.810   0.116  21.774  19.410
3890.54  90.54109    23.812   0.116  21.793  19.522
3891.13  90.42604    23.814   0.116  21.812  19.632
3891.73  90.31098    23.815   0.116  21.830  19.741
3892.33  90.19592    23.816   0.116  21.847  19.849
3892.93  90.08086    23.817   0.117  21.863  19.956
3893.52   89.9658    23.817   0.117  21.879  20.062
3894.12  89.85074    23.817   0.117  21.894  20.167
3894.72  89.73568    23.816   0.117  21.909  20.271
3895.31  89.62063    23.815   0.117  21.922  20.374
3895.91  89.50558    23.814   0.118  21.935  20.476
3896.51  89.39054    23.812   0.118  21.948  20.577
3897.11  89.27551    23.810   0.118  21.959  20.677
 3897.7  89.16049    23.808   0.118  21.970  20.775
 3898.3  89.04547    23.805   0.118  21.981  20.873
 3898.9  88.93047    23.802   0.118  21.990  20.970
 3899.5  88.81549    23.799   0.119  21.999  21.065
 3900.1  88.70051    23.795   0.119  22.008  21.160
3900.69  88.58555    23.791   0.119  22.016  21.253
3901.29  88.47061    23.787   0.119  22.023  21.346
3901.89  88.35569    23.782   0.119  22.029  21.437
3902.49  88.24079    23.776   0.119  22.035  21.528
3903.09   88.1259    23.771   0.120  22.041  21.617
3903.68  88.01104    23.765   0.120  22.045  21.706
3904.28   87.8962    23.758   0.120  22.050  21.793
3904.88  87.78138    23.752   0.120  22.053  21.879
3905.48  87.66659    23.745   0.120  22.056  21.965
3906.08  87.55182    23.737   0.120  22.059  22.049
