    wave            C        sig  sigcal     lorange    hirange
 4264.47     65.72175      4.421   0.065       3.773      7.092
 4265.49     65.32158      4.394   0.065       3.722      7.072
  4266.5     64.92873      4.368   0.065       3.672      7.053
 4267.51     64.54304      4.343   0.065       3.623      7.034
 4268.52     64.16434      4.318   0.065       3.575      7.015
 4269.53     63.79244      4.293   0.065       3.528      6.996
 4270.55      63.4272      4.270   0.065       3.482      6.977
 4271.56     63.06846      4.247   0.065       3.438      6.959
 4272.57     62.71606      4.224   0.065       3.394      6.940
 4273.58     62.36986      4.202   0.065       3.351      6.922
 4274.59     62.02972      4.181   0.065       3.309      6.904
  4275.6      61.6955      4.160   0.065       3.268      6.886
 4276.61     61.36707      4.139   0.065       3.228      6.868
 4277.62      61.0443      4.119   0.065       3.189      6.850
 4278.63     60.72706      4.100   0.065       3.150      6.833
 4279.64     60.41523      4.080   0.065       3.113      6.815
 4280.65      60.1087      4.062   0.065       3.076      6.798
 4281.66     59.80735      4.044   0.065       3.039      6.781
 4282.67     59.51106      4.026   0.065       3.004      6.764
 4283.68     59.21974      4.008   0.065       2.969      6.748
 4284.69     58.93328      3.992   0.065       2.935      6.731
  4285.7     58.65158      3.975   0.065       2.902      6.715
 4286.71     58.37453      3.958   0.065       2.869      6.699
 4287.72     58.10205      3.943   0.065       2.837      6.683
 4288.73     57.83403      3.927   0.065       2.805      6.667
 4289.74      57.5704      3.912   0.065       2.774      6.651
 4290.74     57.31105      3.897   0.065       2.744      6.636
 4291.75     57.05592      3.882   0.065       2.714      6.621
 4292.76     56.80491      3.868   0.065       2.685      6.605
 4293.77     56.55794      3.854   0.065       2.656      6.590
 4294.78     56.31493      3.840   0.065       2.628      6.576
 4295.78     56.07582      3.827   0.065       2.600      6.561
 4296.79     55.84052      3.814   0.065       2.573      6.547
  4297.8     55.60896      3.801   0.065       2.546      6.532
  4298.8     55.38107      3.788   0.065       2.520      6.518
 4299.81     55.15679      3.776   0.065       2.494      6.504
 4300.82     54.93604      3.764   0.065       2.469      6.490
 4301.83     54.71877      3.752   0.065       2.444      6.477
 4302.83      54.5049      3.741   0.065       2.419      6.463
 4303.84     54.29438      3.729   0.065       2.395      6.450
 4304.84     54.08715      3.718   0.065       2.372      6.437
 4305.85     53.88315      3.707   0.065       2.348      6.424
 4306.86     53.68232      3.697   0.065       2.326      6.411
 4307.86      53.4846      3.686   0.065       2.303      6.398
 4308.87     53.28995      3.676   0.065       2.281      6.386
 4309.87     53.09831      3.666   0.065       2.259      6.374
