    wave              C          sig    sigcal       lorange     hirange
 4487.29       47.87206        2.916     0.061         3.698       3.507
 4488.27       47.91626        2.919     0.061         3.700       3.518
 4489.26       47.96148        2.923     0.061         3.703       3.530
 4490.24        48.0077        2.926     0.061         3.706       3.542
 4491.23       48.05493        2.930     0.061         3.709       3.554
 4492.21       48.10318        2.934     0.061         3.712       3.566
  4493.2       48.15244        2.938     0.061         3.715       3.579
 4494.18       48.20273        2.942     0.061         3.718       3.591
 4495.17       48.25403        2.946     0.061         3.721       3.603
 4496.15       48.30636        2.951     0.061         3.724       3.616
 4497.13       48.35972        2.955     0.061         3.728       3.629
 4498.12       48.41411        2.959     0.061         3.731       3.642
  4499.1       48.46954        2.964     0.061         3.735       3.655
 4500.08         48.526        2.968     0.061         3.739       3.668
 4501.07       48.58351        2.973     0.061         3.743       3.681
 4502.05       48.64205        2.978     0.061         3.747       3.695
 4503.03       48.70165        2.983     0.061         3.751       3.709
 4504.02       48.76229        2.988     0.061         3.755       3.722
  4505.0         48.824        2.992     0.061         3.759       3.736
 4505.98       48.88676        2.998     0.061         3.764       3.750
 4506.97       48.95058        3.003     0.061         3.768       3.764
 4507.95       49.01547        3.008     0.061         3.773       3.779
 4508.93       49.08144        3.013     0.061         3.777       3.793
 4509.91       49.14848        3.019     0.061         3.782       3.808
 4510.89        49.2166        3.024     0.061         3.787       3.823
 4511.88        49.2858        3.030     0.061         3.792       3.837
 4512.86        49.3561        3.035     0.061         3.797       3.853
 4513.84       49.42749        3.041     0.061         3.803       3.868
 4514.82       49.49998        3.047     0.061         3.808       3.883
  4515.8       49.57358        3.053     0.061         3.814       3.899
 4516.78       49.64829        3.059     0.061         3.819       3.914
 4517.76       49.72411        3.065     0.061         3.825       3.930
 4518.74       49.80105        3.071     0.061         3.831       3.946
 4519.73       49.87913        3.078     0.061         3.837       3.962
 4520.71       49.95833        3.084     0.061         3.843       3.979
 4521.69       50.03867        3.090     0.061         3.849       3.995
 4522.67       50.12016        3.097     0.061         3.855       4.012
 4523.65        50.2028        3.104     0.061         3.862       4.029
 4524.63        50.2866        3.111     0.061         3.868       4.046
 4525.61       50.37156        3.118     0.061         3.875       4.063
 4526.59       50.45769        3.125     0.061         3.882       4.081
 4527.57         50.545        3.132     0.061         3.889       4.098
