   wave            C        sig  sigcal    lorange    hirange
3912.97   -273.79906    216.826   0.494    594.997      0.000
3913.57   -276.12448    225.728   0.510    621.277      0.000
3914.17    -278.4949    235.292   0.527    649.509      0.000
3914.77    -280.9116    245.594   0.545    679.906      0.000
3915.37   -283.37594    256.719   0.565    712.717      0.000
3915.97   -285.88931    268.764   0.586    748.228      0.000
3916.57   -288.45319    281.847   0.609    786.771      0.000
3917.17   -291.06908    296.099   0.634    828.735      0.000
3917.77   -293.73856    311.681   0.661    874.579      0.000
3918.38   -296.46327    328.779   0.694    924.845      0.000
3918.98   -299.24492    347.619   0.727    980.180      0.000
3919.58    -302.0853    368.471   0.763   1041.365      0.000
3920.18   -304.98625    391.663   0.803   1109.346      0.000
3920.78   -307.94971    417.600   0.848   1185.284      0.000
3921.38   -310.97771    446.783   0.898   1270.621      0.000
3921.98   -314.07235    479.840   0.950   1367.164      0.000
3922.58   -317.23582    517.574   1.014   1477.215      0.000
3923.18   -320.47043    561.022   1.088   1603.749      0.000
3923.78   -323.77858    611.549   1.174   1750.680      0.000
3924.38   -327.16277    670.989   1.275   1923.263      0.000
3924.99   -330.62563    741.866   1.395   2128.722      0.000
3925.59   -334.16991    827.745   1.540   2377.266      0.000
3926.19   -337.79849    933.841   1.718   2683.812      0.000
3926.79   -341.51438   1068.084   1.944   3071.046      0.000
3927.39   -345.32075   1243.160   2.238   3575.237      0.000
3927.99    -349.2209   1480.688   2.636   4258.197      0.000
3928.59   -353.21832   1820.776   3.205   5234.566      0.000
 3929.2   -357.31666   2347.128   4.084   6743.582      0.000
 3929.8   -361.51977   3268.374   5.622   9381.490      0.000
 3930.4   -365.83167   5289.769   8.993  15163.758      0.000
 3931.0   -370.25662  13262.203  22.281  37953.003      0.000
 3931.6   -374.79908  28693.239  47.631    379.109  81938.028
3932.21   -379.46376   7062.279  11.582    394.326  20115.211
3932.81   -384.25564   4086.508   6.620    410.540  11603.408
3933.41   -389.17994   2906.592   4.651    427.842   8222.989
3934.01    -394.2422   2275.499   3.595    446.337   6410.183
3934.62   -399.44826   1883.929   2.939    466.143   5281.001
3935.22   -404.80429   1618.381   2.476    487.390   4510.985
3935.82   -410.31684   1427.410   2.155    510.230   3952.996
