   wave              C           sig   sigcal     lorange       hirange
2617.84   -12281.18972     64235.291   21.198   78410.007      3282.681
2618.11   -12071.90257     61192.969   20.806   72272.674      3146.935
2618.37   -11870.02655     58426.977   19.865   66961.884      3017.298
2618.64   -11675.17676     55898.022   19.564   62323.799      2893.418
2618.91   -11486.99455     53574.635   18.751   58240.376      2774.969
2619.17   -11305.14526     51431.168   18.515   54619.536      2661.649
2619.44   -11129.31625     49446.399   18.295   51388.410      2553.175
2619.71   -10959.21516     47602.551   17.613   48488.582      2449.284
2619.97   -10794.56825     45884.569   17.436   45872.685      2349.730
2620.24   -10635.11897     44279.585   16.826   43501.910      2254.286
2620.51   -10480.62661     42776.513   16.683   41344.158      2162.736
2620.77   -10330.86511     41365.733   16.133   39372.660      2074.880
2621.04   -10185.62194     40038.845   16.016   37564.911      1990.531
2621.31   -10044.69715     38788.473   15.515   35901.861      1909.513
2621.58    -9907.90239     37608.105   15.419   34367.277      1831.661
2621.85    -9775.06015     36491.969   14.962   32947.241      1756.820
2622.11    -9646.00292     35434.925   14.883   31629.755      1684.845
2622.38    -9520.57254     34432.377   14.806   30404.423      1615.598
2622.65    -9398.61956     33480.204   14.396   29262.191      1548.951
2622.92    -9280.00263     32574.697   14.333   28195.140      1484.782
2623.19    -9164.58796     31712.507   13.954   27196.314      1422.978
2623.46    -9052.24883     30890.603   13.901   26259.578      1363.429
2623.73    -8942.86511     30106.234   13.548   25379.501      1306.034
 2624.0    -8836.32287     29356.893   13.504   24551.262      1250.698
2624.27    -8732.51397     28640.299   13.175   23770.560      1197.328
2624.54    -8631.33567     27954.361   13.139   23033.554      1145.839
2624.81    -8532.69034     27297.168   12.830   22336.797      1096.150
2625.08    -8436.48513     26666.962   12.800   21677.191      1048.182
2625.35    -8342.63166     26062.128   12.510   21051.944      1001.865
2625.62    -8251.04579     25481.179   12.486   20458.532       957.126
2625.89    -8161.64734     24922.740   12.212   19894.668       913.903
2626.16    -8074.35988     24385.540   12.193   19358.275       872.130
2626.43     -7989.1105     23868.406   11.934   18847.465       831.751
 2626.7     -7905.8296     23370.244   11.919   18360.513       792.707
2626.97    -7824.45075     22890.044   11.903   17895.846       754.946
2627.24    -7744.91046     22426.863   11.662   17452.023       718.417
2627.51    -7667.14803     21979.823   11.649   17027.722       683.071
2627.79    -7591.10542     21548.107   11.420   16621.729       648.862
2628.06     -7516.7271     21130.952   11.411   16232.926       615.746
2628.33     -7443.9599     20727.643   11.193   15860.284       583.681
 2628.6    -7372.75289     20337.514   11.186   15502.851       552.628
2628.87    -7303.05728     19959.938   10.978   15159.749       522.548
2629.15    -7234.82629     19594.329   10.973   14830.165       493.404
2629.42    -7168.01506     19240.135   10.774   14513.343       465.162
2629.69    -7102.58054     18896.841   10.771   14208.583       437.790
2629.97    -7038.48141     18563.958   10.581   13915.234       411.254
2630.24      -6975.678     18241.028   10.580   13632.690       385.525
2630.51    -6914.13219     17927.621   10.398   13360.387       360.575
2630.79    -6853.80734     17623.327   10.398   13097.798       336.374
2631.06    -6794.66824     17327.764   10.223   12844.431       312.897
2631.33      -6736.681     17040.568   10.224   12599.825       290.119
2631.61    -6679.81305     16761.394   10.057   12363.551       268.014
2631.88    -6624.03299     16489.920   10.059   12135.206       246.560
2632.16    -6569.31064     16225.836    9.898   11914.410       225.734
2632.43    -6515.61689     15968.851    9.901   11700.810       205.516
2632.71     -6462.9237     15718.690    9.746   11494.071       185.883
2632.98    -6411.20407     15475.088    9.595   11293.880       166.818
2633.26    -6360.43193     15237.797    9.600   11099.942       148.300
2633.53    -6310.58215     15006.582    9.454   10911.978       130.312
2633.81     -6261.6305     14781.215    9.460   10729.727       112.836
2634.08    -6213.55356     14561.484    9.319   10552.941        95.856
2634.36    -6166.32876     14347.184    9.326   10381.386        79.355
2634.63    -6119.93427     14138.121    9.190   10214.843        63.318
2634.91    -6074.34903     13934.110    9.197   10053.101        47.731
2635.18    -6029.55266     13734.974    9.065    9895.963        32.578
2635.46    -5985.52548     13540.545    9.072    9743.243        17.846
